"account_number","suite","house_number","street_name","garage","neighbourhood_id","neighbourhood","ward","assessed_value","latitude","longitude","point_location","tax_class_pct_1","tax_class_pct_2","tax_class_pct_3","mill_class_1","mill_class_2","mill_class_3"
"1186162",,"16027","92 AVENUE NW","Y","4310","MEADOWLARK PARK","sipiwiyiniwak Ward","404500","53.52645587065036","-113.60029002795142","POINT (-113.60029002795142 53.52645587065036)","100",,,"RESIDENTIAL",,
"1202548","107","2624","MILL WOODS ROAD EAST NW","N","6770","WEINLOS","Sspomitapi Ward","71000","53.45885364278415","-113.4082180009321","POINT (-113.4082180009321 53.45885364278415)","100",,,"RESIDENTIAL",,
"1284835","906","9816","112 STREET NW","N","1150","OLIVER","O-day'min Ward","161000","53.53612037305204","-113.51449232375236","POINT (-113.51449232375236 53.53612037305204)","100",,,"RESIDENTIAL",,
"1154236",,"8120","159 STREET NW","Y","4140","ELMWOOD","sipiwiyiniwak Ward","256000","53.51652192594629","-113.59723588195615","POINT (-113.59723588195615 53.51652192594629)","100",,,"RESIDENTIAL",,
"1111533",,"7509","152 STREET NW","Y","4430","RIO TERRACE","sipiwiyiniwak Ward","511500","53.50826875676878","-113.58242480629569","POINT (-113.58242480629569 53.50826875676878)","100",,,"RESIDENTIAL",,
"1073469",,"6033","30 STREET NW","N","6690","SOUTHEAST INDUSTRIAL","Sspomitapi Ward","2312000","53.49807466946937","-113.38625504391156","POINT (-113.38625504391156 53.49807466946937)","100",,,"COMMERCIAL",,
"1282060","418","1945","105 STREET NW","N","5250","KEHEEWIN","Ipiihkoohkanipiaohtsi Ward","96000","53.449099548352535","-113.49950518050419","POINT (-113.49950518050419 53.449099548352535)","100",,,"RESIDENTIAL",,
"1180025",,,,"N","5480","STRATHCONA","papastew Ward","7000","53.5241732479624","-113.4926579174034","POINT (-113.4926579174034 53.5241732479624)","100",,,"RESIDENTIAL",,
"1059666","312","11618","100 AVENUE NW","N","1150","OLIVER","O-day'min Ward","207500","53.53925221051035","-113.52240662024641","POINT (-113.52240662024641 53.53925221051035)","100",,,"RESIDENTIAL",,
"1100676",,"17351","18 STREET NW","Y","2670","RURAL NORTH EAST HORSE HILL","Dene Ward","706000","53.634910776895524","-113.3630667170024","POINT (-113.3630667170024 53.634910776895524)","98","2",,"RESIDENTIAL","FARMLAND",
"1225028",,"10804","20 AVENUE NW","N","5250","KEHEEWIN","Ipiihkoohkanipiaohtsi Ward","339500","53.4511679361635","-113.50706506329935","POINT (-113.50706506329935 53.4511679361635)","100",,,"RESIDENTIAL",,
"1168640",,"7206","178 STREET NW","N","4270","LYMBURN","sipiwiyiniwak Ward","168000","53.5060687848183","-113.63253922809203","POINT (-113.63253922809203 53.5060687848183)","100",,,"RESIDENTIAL",,
"1095348",,"140","HEALY ROAD NW","Y","5230","HENDERSON ESTATES","pihêsiwin Ward","580500","53.46375735971151","-113.59839204650967","POINT (-113.59839204650967 53.46375735971151)","100",,,"RESIDENTIAL",,
"1102714",,"21103","34 STREET NW","N","2681","EDMONTON ENERGY AND TECHNOLOGY PARK","Dene Ward","18000","53.675911496443476","-113.38118418539503","POINT (-113.38118418539503 53.675911496443476)","100",,,"RESIDENTIAL",,
"1062462","608","10175","114 STREET NW","N","1150","OLIVER","O-day'min Ward","108500","53.542637347578406","-113.51709427725768","POINT (-113.51709427725768 53.542637347578406)","100",,,"RESIDENTIAL",,
"1296656","205","12841","65 STREET NW","N","2080","BELVEDERE","Dene Ward","61000","53.58718248293548","-113.4408550973522","POINT (-113.4408550973522 53.58718248293548)","100",,,"RESIDENTIAL",,
"1121326",,"18716","95A AVENUE NW","N","4240","LA PERLE","Nakota Isga Ward","303500","53.53075000963284","-113.6466441046451","POINT (-113.6466441046451 53.53075000963284)","100",,,"RESIDENTIAL",,
"1308394","D","2908","116A AVENUE NW","N","2660","RUNDLE HEIGHTS","Métis Ward","75000","53.569481415092525","-113.38808091658704","POINT (-113.38808091658704 53.569481415092525)","100",,,"RESIDENTIAL",,
"1117282",,"15424","76A AVENUE NW","Y","4430","RIO TERRACE","sipiwiyiniwak Ward","621500","53.50979645905365","-113.5877633591762","POINT (-113.5877633591762 53.50979645905365)","100",,,"RESIDENTIAL",,
"1098102",,"9163","179 AVENUE NW","Y","2450","LAGO LINDO","tastawiyiniwak Ward","310500","53.64171745800767","-113.48102521774443","POINT (-113.48102521774443 53.64171745800767)","100",,,"RESIDENTIAL",,
"1149350",,"15703","79A AVENUE NW","Y","4280","LYNNWOOD","sipiwiyiniwak Ward","370000","53.512598852734385","-113.5940816314707","POINT (-113.5940816314707 53.512598852734385)","100",,,"RESIDENTIAL",,
"1192244",,"8725","160 STREET NW","Y","4310","MEADOWLARK PARK","sipiwiyiniwak Ward","346500","53.52167046943413","-113.59742547182672","POINT (-113.59742547182672 53.52167046943413)","100",,,"RESIDENTIAL",,
"1101450",,"18831","9 STREET NE","Y","2671","MARQUIS","Dene Ward","767500","53.65088467752094","-113.33061956938705","POINT (-113.33061956938705 53.65088467752094)","100",,,"RESIDENTIAL",,
"1304039",,"164","WALKER ROAD NW","Y","4360","OLESKIW","sipiwiyiniwak Ward","539500","53.50033041072246","-113.60820938695899","POINT (-113.60820938695899 53.50033041072246)","100",,,"RESIDENTIAL",,
"1369925",,"16525","105A AVENUE NW","Y","4060","BRITANNIA YOUNGSTOWN","Nakota Isga Ward","300000","53.54973117740264","-113.6087951652973","POINT (-113.6087951652973 53.54973117740264)","100",,,"RESIDENTIAL",,
"1154087",,"8110","159 STREET NW","N","4140","ELMWOOD","sipiwiyiniwak Ward","239000","53.51583724562362","-113.59723778571468","POINT (-113.59723778571468 53.51583724562362)","100",,,"RESIDENTIAL",,
"1083112",,"7340","157 STREET NW","Y","4390","PATRICIA HEIGHTS","sipiwiyiniwak Ward","596000","53.50621073269894","-113.59206855232854","POINT (-113.59206855232854 53.50621073269894)","100",,,"RESIDENTIAL",,
"1334804",,"9708","167 STREET NW","Y","4180","GLENWOOD","Nakota Isga Ward","360000","53.535207467990276","-113.61075463337247","POINT (-113.61075463337247 53.535207467990276)","100",,,"RESIDENTIAL",,
"1060813",,"18046","96 AVENUE NW","N","4240","LA PERLE","Nakota Isga Ward","176000","53.53067072461222","-113.63578507852934","POINT (-113.63578507852934 53.53067072461222)","100",,,"RESIDENTIAL",,
"1370824",,"16438","105 AVENUE NW","Y","4060","BRITANNIA YOUNGSTOWN","Nakota Isga Ward","301000","53.54861767984356","-113.60627453939638","POINT (-113.60627453939638 53.54861767984356)","100",,,"RESIDENTIAL",,
"1082080",,,,"N","1150","OLIVER","O-day'min Ward","8000","53.540771906982826","-113.5321360279101","POINT (-113.5321360279101 53.540771906982826)","100",,,"RESIDENTIAL",,
"1318609",,"15708","79 STREET NW","Y","2511","MAYLIEWAN","tastawiyiniwak Ward","368000","53.618869745936536","-113.46365386943002","POINT (-113.46365386943002 53.618869745936536)","100",,,"RESIDENTIAL",,
"1185156",,"4514","127 AVENUE NW","N","2350","HOMESTEADER","Dene Ward","151500","53.585584650488414","-113.41278109941945","POINT (-113.41278109941945 53.585584650488414)","100",,,"RESIDENTIAL",,
"1355692","308","2608","139 AVENUE NW","N","2030","BANNERMAN","Dene Ward","55000","53.60308934739325","-113.38287754691208","POINT (-113.38287754691208 53.60308934739325)","100",,,"RESIDENTIAL",,
"1013002",,"124","WESTRIDGE ROAD NW","Y","4610","WESTRIDGE","sipiwiyiniwak Ward","579000","53.50815670146966","-113.61376323416378","POINT (-113.61376323416378 53.50815670146966)","100",,,"RESIDENTIAL",,
"1194646",,"8802","MEADOWLARK ROAD NW","Y","4310","MEADOWLARK PARK","sipiwiyiniwak Ward","344000","53.521280411410764","-113.59671992821954","POINT (-113.59671992821954 53.521280411410764)","100",,,"RESIDENTIAL",,
"1312180",,"3566","42 STREET NW","N","6530","MINCHAU","Sspomitapi Ward","170500","53.46633026631348","-113.40715554189848","POINT (-113.40715554189848 53.46633026631348)","100",,,"RESIDENTIAL",,
"1187244",,"8912","162 STREET NW","Y","4310","MEADOWLARK PARK","sipiwiyiniwak Ward","383500","53.52502357271859","-113.60167661559862","POINT (-113.60167661559862 53.52502357271859)","100",,,"RESIDENTIAL",,
"1285394","208","10145","121 STREET NW","N","1150","OLIVER","O-day'min Ward","79500","53.542161896253226","-113.53018329065722","POINT (-113.53018329065722 53.542161896253226)","100",,,"RESIDENTIAL",,
"1208354",,"16006","93 AVENUE NW","N","4310","MEADOWLARK PARK","sipiwiyiniwak Ward","345500","53.52855554395582","-113.59799172266742","POINT (-113.59799172266742 53.52855554395582)","100",,,"RESIDENTIAL",,
"1191782",,"9323","175 AVENUE NW","Y","2450","LAGO LINDO","tastawiyiniwak Ward","313500","53.63684909324719","-113.48556884588804","POINT (-113.48556884588804 53.63684909324719)","100",,,"RESIDENTIAL",,
"1202001","214","2620","MILL WOODS ROAD EAST NW","N","6770","WEINLOS","Sspomitapi Ward","71500","53.45885364278415","-113.4082180009321","POINT (-113.4082180009321 53.45885364278415)","100",,,"RESIDENTIAL",,
"1013564",,"15","WESTRIDGE CRESCENT NW","Y","4610","WESTRIDGE","sipiwiyiniwak Ward","470500","53.5078569509941","-113.61252760560602","POINT (-113.61252760560602 53.5078569509941)","100",,,"RESIDENTIAL",,
"1057975",,"106","KINISKI CRESCENT NW","Y","6370","KINISKI GARDENS","Sspomitapi Ward","388000","53.4788941835151","-113.40282182805014","POINT (-113.40282182805014 53.4788941835151)","100",,,"RESIDENTIAL",,
"1021724",,"115","WOLF WILLOW CRESCENT NW","Y","4610","WESTRIDGE","sipiwiyiniwak Ward","580500","53.50280513103161","-113.5975018674687","POINT (-113.5975018674687 53.50280513103161)","100",,,"RESIDENTIAL",,
"1031806",,"7909","27 AVENUE NW","N","6470","MEYONOHK","Karhiio Ward","167500","53.45704125727985","-113.45431883515649","POINT (-113.45431883515649 53.45704125727985)","100",,,"RESIDENTIAL",,
"1007426",,"8511","152B AVENUE NW","Y","2260","EVANSDALE","tastawiyiniwak Ward","341000","53.61426362131998","-113.47263226178856","POINT (-113.47263226178856 53.61426362131998)","100",,,"RESIDENTIAL",,
"1158625","210","10529","93 STREET NW","N","1020","BOYLE STREET","O-day'min Ward","61000","53.55082660963725","-113.47782334690643","POINT (-113.47782334690643 53.55082660963725)","100",,,"RESIDENTIAL",,
"1283613",,"18415","75 AVENUE NW","N","4270","LYMBURN","sipiwiyiniwak Ward","8419000","53.50821688731068","-113.64341737626744","POINT (-113.64341737626744 53.50821688731068)","100",,,"OTHER RESIDENTIAL",,
"1200179",,"18652","61 AVENUE NW","N","4220","JAMIESON PLACE","sipiwiyiniwak Ward","367000","53.49516439534438","-113.64658845335224","POINT (-113.64658845335224 53.49516439534438)","100",,,"RESIDENTIAL",,
"1289891","102","17128","63 AVENUE NW","N","4080","CALLINGWOOD SOUTH","sipiwiyiniwak Ward","91000","53.49898412109566","-113.61930247119706","POINT (-113.61930247119706 53.49898412109566)","100",,,"RESIDENTIAL",,
"1317981",,"15611","79A STREET NW","Y","2511","MAYLIEWAN","tastawiyiniwak Ward","440500","53.617961429929544","-113.46346232643454","POINT (-113.46346232643454 53.617961429929544)","100",,,"RESIDENTIAL",,
"1008101",,"10332","180 STREET NW","N","4340","MORIN INDUSTRIAL","Nakota Isga Ward","171500","53.54522214230039","-113.63413028174091","POINT (-113.63413028174091 53.54522214230039)","100",,,"COMMERCIAL",,
"1228832","38","18010","98 AVENUE NW","N","4240","LA PERLE","Nakota Isga Ward","168500","53.53457465481765","-113.63256666859638","POINT (-113.63256666859638 53.53457465481765)","100",,,"RESIDENTIAL",,
"1094804",,"220","HEAGLE CRESCENT NW","Y","5230","HENDERSON ESTATES","pihêsiwin Ward","469500","53.4626533381139","-113.59797792415819","POINT (-113.59797792415819 53.4626533381139)","100",,,"RESIDENTIAL",,
"1127406",,"12045","162 AVENUE NW","N","3180","DUNLUCE","Anirniq Ward","162000","53.62207451453818","-113.5323231174044","POINT (-113.5323231174044 53.62207451453818)","100",,,"RESIDENTIAL",,
"1204429",,"15933","93A AVENUE NW","N","4310","MEADOWLARK PARK","sipiwiyiniwak Ward","327000","53.52888564126676","-113.59676549893909","POINT (-113.59676549893909 53.52888564126676)","100",,,"RESIDENTIAL",,
"1036953",,"9311","179 AVENUE NW","Y","2450","LAGO LINDO","tastawiyiniwak Ward","317500","53.641530007500926","-113.4856644775627","POINT (-113.4856644775627 53.641530007500926)","100",,,"RESIDENTIAL",,
"1317007",,"9726","158 STREET NW","Y","4180","GLENWOOD","Nakota Isga Ward","275000","53.53571462785588","-113.59431880055254","POINT (-113.59431880055254 53.53571462785588)","100",,,"RESIDENTIAL",,
"1041896",,,,"N","5340","RAMSAY HEIGHTS","pihêsiwin Ward","5500","53.48391461135611","-113.577031327807","POINT (-113.577031327807 53.48391461135611)","100",,,"RESIDENTIAL",,
"1130103",,"7418","188 STREET NW","Y","4270","LYMBURN","sipiwiyiniwak Ward","328500","53.5095994581868","-113.64877205185768","POINT (-113.64877205185768 53.5095994581868)","100",,,"RESIDENTIAL",,
"1086636","1106","12141","JASPER AVENUE NW","N","1150","OLIVER","O-day'min Ward","175500","53.540771906982826","-113.5321360279101","POINT (-113.5321360279101 53.540771906982826)","100",,,"RESIDENTIAL",,
"1129881",,"7716","188 STREET NW","Y","4270","LYMBURN","sipiwiyiniwak Ward","346500","53.51071338767205","-113.6476819295121","POINT (-113.6476819295121 53.51071338767205)","100",,,"RESIDENTIAL",,
"1332931",,"9932","163 STREET NW","Y","4180","GLENWOOD","Nakota Isga Ward","264500","53.53849209672908","-113.6032442983793","POINT (-113.6032442983793 53.53849209672908)","100",,,"RESIDENTIAL",,
"1161199",,"8112","163 STREET NW","Y","4140","ELMWOOD","sipiwiyiniwak Ward","344000","53.51589041961388","-113.60337187430164","POINT (-113.60337187430164 53.51589041961388)","100",,,"RESIDENTIAL",,
"1171172","45","1411","MILL WOODS ROAD EAST NW","N","6140","CRAWFORD PLAINS","Sspomitapi Ward","149500","53.442710881597336","-113.40353853260105","POINT (-113.40353853260105 53.442710881597336)","100",,,"RESIDENTIAL",,
"1207208",,"16009","94 AVENUE NW","Y","4310","MEADOWLARK PARK","sipiwiyiniwak Ward","366500","53.52968492492765","-113.59822000892818","POINT (-113.59822000892818 53.52968492492765)","100",,,"RESIDENTIAL",,
"1307859",,"9713","150 STREET NW","Y","4580","WEST JASPER PLACE","Nakota Isga Ward","236500","53.535051971262156","-113.57929076622653","POINT (-113.57929076622653 53.535051971262156)","100",,,"RESIDENTIAL",,
"1090687",,"7807","160 STREET NW","Y","4390","PATRICIA HEIGHTS","sipiwiyiniwak Ward","574000","53.51018794257393","-113.5977910482424","POINT (-113.5977910482424 53.51018794257393)","100",,,"RESIDENTIAL",,
"1293968",,"10019","153 STREET NW","Y","4580","WEST JASPER PLACE","Nakota Isga Ward","342500","53.5399794807351","-113.5845482833847","POINT (-113.5845482833847 53.5399794807351)","100",,,"RESIDENTIAL",,
"1283472",,"18605","74 AVENUE NW","N","4270","LYMBURN","sipiwiyiniwak Ward","325000","53.50795892235921","-113.64498658933783","POINT (-113.64498658933783 53.50795892235921)","100",,,"RESIDENTIAL",,
"1161850",,"8423","189 STREET NW","Y","4020","ALDERGROVE","Nakota Isga Ward","353500","53.518529484561576","-113.64813408872608","POINT (-113.64813408872608 53.518529484561576)","100",,,"RESIDENTIAL",,
"1017227",,"86","WOLF CRESCENT NW","Y","4610","WESTRIDGE","sipiwiyiniwak Ward","524000","53.50659854567628","-113.59985975743135","POINT (-113.59985975743135 53.50659854567628)","100",,,"RESIDENTIAL",,
"1055185",,"3521","41 AVENUE NW","N","6370","KINISKI GARDENS","Sspomitapi Ward","313500","53.47594565110555","-113.39569967569868","POINT (-113.39569967569868 53.47594565110555)","100",,,"RESIDENTIAL",,
"1205772",,"16951","95 STREET NW","Y","2450","LAGO LINDO","tastawiyiniwak Ward","171000","53.631356212224226","-113.48785798172129","POINT (-113.48785798172129 53.631356212224226)","100",,,"RESIDENTIAL",,
"1101062",,"19221","18 STREET NW","N","2670","RURAL NORTH EAST HORSE HILL","Dene Ward","9000","53.655703453481905","-113.36577461393254","POINT (-113.36577461393254 53.655703453481905)","100",,,"FARMLAND",,
"1187541",,"8812","162 STREET NW","Y","4310","MEADOWLARK PARK","sipiwiyiniwak Ward","377000","53.52357228887288","-113.6016933354792","POINT (-113.6016933354792 53.52357228887288)","100",,,"RESIDENTIAL",,
"1234681","1301","10149","SASKATCHEWAN DRIVE NW","N","5480","STRATHCONA","papastew Ward","189500","53.52349869022008","-113.49387075218355","POINT (-113.49387075218355 53.52349869022008)","100",,,"RESIDENTIAL",,
"1096445",,"9130","180A AVENUE NW","N","2450","LAGO LINDO","tastawiyiniwak Ward","293000","53.64314556437368","-113.48032872441036","POINT (-113.48032872441036 53.64314556437368)","100",,,"RESIDENTIAL",,
"1309665","203","10033","89 AVENUE NW","N","5480","STRATHCONA","papastew Ward","158000","53.52420752533699","-113.49040710803969","POINT (-113.49040710803969 53.52420752533699)","100",,,"RESIDENTIAL",,
"1312545",,"3518","42 STREET NW","N","6530","MINCHAU","Sspomitapi Ward","167000","53.46633026631348","-113.40715554189848","POINT (-113.40715554189848 53.46633026631348)","100",,,"RESIDENTIAL",,
"1128610",,"20203","5 AVENUE SW","Y","4463","RIVERVIEW AREA","sipiwiyiniwak Ward","1034500","53.42820437363842","-113.66892892403163","POINT (-113.66892892403163 53.42820437363842)","100",,,"RESIDENTIAL",,
"1060524","52","1415","62 STREET NW","N","6670","SAKAW","Karhiio Ward","146500","53.443750199003276","-113.43118122055851","POINT (-113.43118122055851 53.443750199003276)","100",,,"RESIDENTIAL",,
"1043835","705","10045","117 STREET NW","N","1150","OLIVER","O-day'min Ward","133500","53.540051481661735","-113.52261283073618","POINT (-113.52261283073618 53.540051481661735)","100",,,"RESIDENTIAL",,
"1055821",,"4207","40 AVENUE NW","Y","6370","KINISKI GARDENS","Sspomitapi Ward","323000","53.47593503847207","-113.40429311680904","POINT (-113.40429311680904 53.47593503847207)","100",,,"RESIDENTIAL",,
"1027648","66","3812","20 AVENUE NW","N","6150","DALY GROVE","Sspomitapi Ward","160000","53.451763208012686","-113.40079628530401","POINT (-113.40079628530401 53.451763208012686)","100",,,"RESIDENTIAL",,
"1205798",,"16955","95 STREET NW","Y","2450","LAGO LINDO","tastawiyiniwak Ward","178000","53.631356212224226","-113.48785798172129","POINT (-113.48785798172129 53.631356212224226)","100",,,"RESIDENTIAL",,
"1368547",,"16529","106 AVENUE NW","Y","4060","BRITANNIA YOUNGSTOWN","Nakota Isga Ward","238500","53.55054615339291","-113.60839493465102","POINT (-113.60839493465102 53.55054615339291)","100",,,"RESIDENTIAL",,
"1086073","503","12141","JASPER AVENUE NW","N","1150","OLIVER","O-day'min Ward","78000","53.540771906982826","-113.5321360279101","POINT (-113.5321360279101 53.540771906982826)","100",,,"RESIDENTIAL",,
"1275403",,"12424","109 AVENUE NW","Y","3440","WESTMOUNT","O-day'min Ward","468000","53.55423126534335","-113.53701626552679","POINT (-113.53701626552679 53.55423126534335)","100",,,"RESIDENTIAL",,
"1286590","905","10145","121 STREET NW","N","1150","OLIVER","O-day'min Ward","87000","53.542161896253226","-113.53018329065722","POINT (-113.53018329065722 53.542161896253226)","100",,,"RESIDENTIAL",,
"1081868",,,,"N","1150","OLIVER","O-day'min Ward","8000","53.540771906982826","-113.5321360279101","POINT (-113.5321360279101 53.540771906982826)","100",,,"RESIDENTIAL",,
